organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Enterococcus faecium,2015,09,40,205,245,16.33
Enterococcus faecium,2015,10,40,195,235,17.02
Enterococcus faecium,2015,11,31,157,188,16.49
Enterococcus faecium,2015,12,44,179,223,19.73
Enterococcus faecium,2016,01,91,330,421,21.62
Enterococcus faecium,2016,02,88,336,424,20.75
Enterococcus faecium,2016,03,86,381,467,18.42
Enterococcus faecium,2016,04,114,398,512,22.27
Enterococcus faecium,2016,05,75,374,449,16.7
Enterococcus faecium,2016,06,86,296,382,22.51
Enterococcus faecium,2016,07,93,283,376,24.73
Enterococcus faecium,2016,08,104,356,460,22.61
Enterococcus faecium,2016,09,81,323,404,20.05
Enterococcus faecium,2016,10,68,344,412,16.5
Enterococcus faecium,2016,11,92,329,421,21.85
Enterococcus faecium,2016,12,96,370,466,20.6
Enterococcus faecium,2017,01,201,512,713,28.19
Enterococcus faecium,2017,02,147,482,629,23.37
Enterococcus faecium,2017,03,161,568,729,22.09
Enterococcus faecium,2017,04,151,514,665,22.71
Enterococcus faecium,2017,05,175,504,679,25.77
Enterococcus faecium,2017,06,140,503,643,21.77
Enterococcus faecium,2017,07,182,499,681,26.73
Enterococcus faecium,2017,08,175,518,693,25.25
Enterococcus faecium,2017,09,166,498,664,25.0
Enterococcus faecium,2017,10,171,501,672,25.45
Enterococcus faecium,2017,11,184,487,671,27.42
Enterococcus faecium,2017,12,190,519,709,26.8
Enterococcus faecium,2018,01,309,482,791,39.06
Enterococcus faecium,2018,02,228,493,721,31.62
Enterococcus faecium,2018,03,248,506,754,32.89
Enterococcus faecium,2018,04,211,502,713,29.59
Enterococcus faecium,2018,05,232,560,792,29.29
Enterococcus faecium,2018,06,240,451,691,34.73
Enterococcus faecium,2018,07,285,473,758,37.6
Enterococcus faecium,2018,08,220,472,692,31.79
Enterococcus faecium,2018,09,213,513,726,29.34
Enterococcus faecium,2018,10,203,488,691,29.38
Enterococcus faecium,2018,11,265,446,711,37.27
Enterococcus faecium,2018,12,270,376,646,41.8
Enterococcus faecium,2019,01,513,534,1047,49.0
Enterococcus faecium,2019,02,459,551,1010,45.45
Enterococcus faecium,2019,03,455,603,1058,43.01
Enterococcus faecium,2019,04,511,623,1134,45.06
Enterococcus faecium,2019,05,543,565,1108,49.01
Enterococcus faecium,2019,06,477,470,947,50.37
Enterococcus faecium,2019,07,464,511,975,47.59
Enterococcus faecium,2019,08,408,507,915,44.59
Enterococcus faecium,2019,09,407,464,871,46.73
Enterococcus faecium,2019,10,490,545,1035,47.34
Enterococcus faecium,2019,11,461,477,938,49.15
Enterococcus faecium,2019,12,444,413,857,51.81
Enterococcus faecium,2020,01,694,564,1258,55.17
Enterococcus faecium,2020,02,548,458,1006,54.47
Enterococcus faecium,2020,03,608,437,1045,58.18
Enterococcus faecium,2020,04,473,346,819,57.75
Enterococcus faecium,2020,05,525,422,947,55.44
Enterococcus faecium,2020,06,547,397,944,57.94
Enterococcus faecium,2020,07,601,449,1050,57.24
Enterococcus faecium,2020,08,641,444,1085,59.08
Enterococcus faecium,2020,09,610,383,993,61.43
Enterococcus faecium,2020,10,612,376,988,61.94
Enterococcus faecium,2020,11,577,387,964,59.85
Enterococcus faecium,2020,12,603,428,1031,58.49
Enterococcus faecium,2021,01,675,399,1074,62.85
Enterococcus faecium,2021,02,631,384,1015,62.17
Enterococcus faecium,2021,03,797,421,1218,65.44
Enterococcus faecium,2021,04,626,353,979,63.94
Enterococcus faecium,2021,05,668,362,1030,64.85
Enterococcus faecium,2021,06,652,332,984,66.26
Enterococcus faecium,2021,07,572,326,898,63.7
Enterococcus faecium,2021,08,601,308,909,66.12
Enterococcus faecium,2021,09,553,317,870,63.56
Enterococcus faecium,2021,10,567,311,878,64.58
Enterococcus faecium,2021,11,537,308,845,63.55
Enterococcus faecium,2021,12,554,368,922,60.09
Enterococcus faecium,2022,01,677,319,996,67.97
Enterococcus faecium,2022,02,591,302,893,66.18
Enterococcus faecium,2022,03,672,351,1023,65.69
Enterococcus faecium,2022,04,604,346,950,63.58
Enterococcus faecium,2022,05,599,334,933,64.2
Enterococcus faecium,2022,06,589,357,946,62.26
Enterococcus faecium,2022,07,388,221,609,63.71
Enterococcus faecium,2022,08,400,238,638,62.7
Enterococcus faecium,2022,09,391,182,573,68.24
Enterococcus faecium,2022,10,403,194,597,67.5
Enterococcus faecium,2022,11,402,177,579,69.43
Enterococcus faecium,2022,12,405,188,593,68.3
Enterococcus faecium,2023,01,804,384,1188,67.68
Enterococcus faecium,2023,02,774,364,1138,68.01
Enterococcus faecium,2023,03,849,355,1204,70.51
Enterococcus faecium,2023,04,828,312,1140,72.63
Enterococcus faecium,2023,05,860,298,1158,74.27
Enterococcus faecium,2023,06,721,310,1031,69.93
Enterococcus faecium,2023,07,661,280,941,70.24
Enterococcus faecium,2023,08,624,306,930,67.1
Enterococcus faecium,2023,09,677,284,961,70.45
Enterococcus faecium,2023,10,659,288,947,69.59
Enterococcus faecium,2023,11,715,286,1001,71.43
Enterococcus faecium,2023,12,629,279,908,69.27
Enterococcus faecium,2024,01,805,294,1099,73.25
Enterococcus faecium,2024,02,728,242,970,75.05
Enterococcus faecium,2024,03,762,273,1035,73.62
Enterococcus faecium,2024,04,788,216,1004,78.49
Enterococcus faecium,2024,05,720,219,939,76.68
Enterococcus faecium,2024,06,677,200,877,77.19
Enterococcus faecium,2024,07,682,183,865,78.84
Enterococcus faecium,2024,08,718,186,904,79.42
Enterococcus faecium,2024,09,566,168,734,77.11
Enterococcus faecium,2024,10,772,173,945,81.69
Enterococcus faecium,2024,11,696,144,840,82.86
Enterococcus faecium,2024,12,616,191,807,76.33
Enterococcus spp.,2015,01,45,103,148,30.41
Enterococcus spp.,2015,02,34,99,133,25.56
Enterococcus spp.,2015,03,27,100,127,21.26
Enterococcus spp.,2015,04,17,111,128,13.28
Enterococcus spp.,2015,05,35,100,135,25.93
Enterococcus spp.,2015,06,27,93,120,22.5
Enterococcus spp.,2015,07,34,105,139,24.46
Enterococcus spp.,2015,08,31,113,144,21.53
Enterococcus spp.,2015,09,10,94,104,9.62
Enterococcus spp.,2015,10,23,72,95,24.21
Enterococcus spp.,2015,11,20,86,106,18.87
Enterococcus spp.,2015,12,18,104,122,14.75
Enterococcus spp.,2016,01,39,216,255,15.29
Enterococcus spp.,2016,02,27,201,228,11.84
Enterococcus spp.,2016,03,44,259,303,14.52
Enterococcus spp.,2016,04,26,265,291,8.93
Enterococcus spp.,2016,05,37,217,254,14.57
Enterococcus spp.,2016,06,27,205,232,11.64
Enterococcus spp.,2016,07,24,172,196,12.24
Enterococcus spp.,2016,08,33,189,222,14.86
Enterococcus spp.,2016,09,30,211,241,12.45
Enterococcus spp.,2016,10,30,184,214,14.02
Enterococcus spp.,2016,11,41,196,237,17.3
Enterococcus spp.,2016,12,30,176,206,14.56
Enterococcus spp.,2017,01,116,303,419,27.68
Enterococcus spp.,2017,02,74,290,364,20.33
Enterococcus spp.,2017,03,58,320,378,15.34
Enterococcus spp.,2017,04,82,287,369,22.22
Enterococcus spp.,2017,05,79,321,400,19.75
Enterococcus spp.,2017,06,45,260,305,14.75
Enterococcus spp.,2017,07,45,302,347,12.97
Enterococcus spp.,2017,08,47,284,331,14.2
Enterococcus spp.,2017,09,49,237,286,17.13
Enterococcus spp.,2017,10,50,261,311,16.08
Enterococcus spp.,2017,11,40,240,280,14.29
Enterococcus spp.,2017,12,40,277,317,12.62
Enterococcus spp.,2018,01,61,295,356,17.13
Enterococcus spp.,2018,02,55,233,288,19.1
Enterococcus spp.,2018,03,66,252,318,20.75
Enterococcus spp.,2018,04,50,184,234,21.37
Enterococcus spp.,2018,05,37,193,230,16.09
Enterococcus spp.,2018,06,47,202,249,18.88
Enterococcus spp.,2018,07,41,199,240,17.08
Enterococcus spp.,2018,08,63,216,279,22.58
Enterococcus spp.,2018,09,60,175,235,25.53
Enterococcus spp.,2018,10,51,203,254,20.08
Enterococcus spp.,2018,11,50,210,260,19.23
Enterococcus spp.,2018,12,37,129,166,22.29
Enterococcus spp.,2019,01,31,124,155,20.0
Enterococcus spp.,2019,02,33,152,185,17.84
Enterococcus spp.,2019,03,45,124,169,26.63
Enterococcus spp.,2019,04,33,135,168,19.64
Enterococcus spp.,2019,05,48,151,199,24.12
Enterococcus spp.,2019,06,43,135,178,24.16
Enterococcus spp.,2019,07,45,108,153,29.41
Enterococcus spp.,2019,08,39,162,201,19.4
Enterococcus spp.,2019,09,16,130,146,10.96
Enterococcus spp.,2019,10,35,127,162,21.6
Enterococcus spp.,2019,11,27,87,114,23.68
Enterococcus spp.,2019,12,21,113,134,15.67
Enterococcus spp.,2020,01,41,107,148,27.7
Enterococcus spp.,2020,02,27,72,99,27.27
Enterococcus spp.,2020,03,33,107,140,23.57
Enterococcus spp.,2020,04,22,76,98,22.45
Enterococcus spp.,2020,05,29,102,131,22.14
Enterococcus spp.,2020,06,38,106,144,26.39
Enterococcus spp.,2020,07,32,144,176,18.18
Enterococcus spp.,2020,08,29,141,170,17.06
Enterococcus spp.,2020,09,37,114,151,24.5
Enterococcus spp.,2020,10,30,87,117,25.64
Enterococcus spp.,2020,11,28,69,97,28.87
Enterococcus spp.,2020,12,17,83,100,17.0
Enterococcus spp.,2021,01,41,61,102,40.2
Enterococcus spp.,2021,02,28,72,100,28.0
Enterococcus spp.,2021,03,49,115,164,29.88
Enterococcus spp.,2021,04,33,73,106,31.13
Enterococcus spp.,2021,05,30,65,95,31.58
Enterococcus spp.,2021,06,39,79,118,33.05
Enterococcus spp.,2021,07,33,67,100,33.0
Enterococcus spp.,2021,08,33,84,117,28.21
Enterococcus spp.,2021,09,37,58,95,38.95
Enterococcus spp.,2021,10,36,61,97,37.11
Enterococcus spp.,2021,11,37,72,109,33.94
Enterococcus spp.,2021,12,33,88,121,27.27
Enterococcus spp.,2022,01,33,64,97,34.02
Enterococcus spp.,2022,02,29,61,90,32.22
Enterococcus spp.,2022,03,21,76,97,21.65
Enterococcus spp.,2022,04,23,59,82,28.05
Enterococcus spp.,2022,05,23,83,106,21.7
Enterococcus spp.,2022,06,21,70,91,23.08
Enterococcus spp.,2022,07,23,56,79,29.11
Enterococcus spp.,2022,08,22,70,92,23.91
Enterococcus spp.,2022,09,15,74,89,16.85
Enterococcus spp.,2022,10,16,52,68,23.53
Enterococcus spp.,2022,11,16,51,67,23.88
Enterococcus spp.,2022,12,23,41,64,35.94
Enterococcus spp.,2023,01,41,90,131,31.3
Enterococcus spp.,2023,02,43,88,131,32.82
Enterococcus spp.,2023,03,36,65,101,35.64
Enterococcus spp.,2023,04,34,87,121,28.1
Enterococcus spp.,2023,05,37,77,114,32.46
Enterococcus spp.,2023,06,27,69,96,28.12
Enterococcus spp.,2023,07,37,61,98,37.76
Enterococcus spp.,2023,08,31,63,94,32.98
Enterococcus spp.,2023,09,30,60,90,33.33
Enterococcus spp.,2023,10,25,59,84,29.76
Enterococcus spp.,2023,11,25,72,97,25.77
Enterococcus spp.,2023,12,33,70,103,32.04
Enterococcus spp.,2024,01,55,83,138,39.86
Enterococcus spp.,2024,02,39,60,99,39.39
Enterococcus spp.,2024,03,53,62,115,46.09
Enterococcus spp.,2024,04,51,66,117,43.59
Enterococcus spp.,2024,05,64,71,135,47.41
Enterococcus spp.,2024,06,44,76,120,36.67
Enterococcus spp.,2024,07,54,49,103,52.43
Enterococcus spp.,2024,08,57,55,112,50.89
Enterococcus spp.,2024,09,48,64,112,42.86
Enterococcus spp.,2024,10,45,58,103,43.69
Enterococcus spp.,2024,11,58,66,124,46.77
Enterococcus spp.,2024,12,53,59,112,47.32
Escherichia coli,2015,01,1387,1057,2444,56.75
Escherichia coli,2015,02,1253,917,2170,57.74
Escherichia coli,2015,03,1222,928,2150,56.84
Escherichia coli,2015,04,1235,940,2175,56.78
Escherichia coli,2015,05,1342,1035,2377,56.46
Escherichia coli,2015,06,1247,963,2210,56.43
Escherichia coli,2015,07,1404,1017,2421,57.99
Escherichia coli,2015,08,1306,1023,2329,56.08
Escherichia coli,2015,09,1292,976,2268,56.97
Escherichia coli,2015,10,1248,962,2210,56.47
Escherichia coli,2015,11,1067,857,1924,55.46
Escherichia coli,2015,12,1186,933,2119,55.97
Escherichia coli,2016,01,2235,1865,4100,54.51
Escherichia coli,2016,02,2023,1625,3648,55.46
Escherichia coli,2016,03,2262,1794,4056,55.77
Escherichia coli,2016,04,2120,1795,3915,54.15
Escherichia coli,2016,05,2064,1839,3903,52.88
Escherichia coli,2016,06,2074,1738,3812,54.41
Escherichia coli,2016,07,2129,1797,3926,54.23
Escherichia coli,2016,08,2079,1847,3926,52.95
Escherichia coli,2016,09,1950,1641,3591,54.3
Escherichia coli,2016,10,2018,1627,3645,55.36
Escherichia coli,2016,11,2013,1606,3619,55.62
Escherichia coli,2016,12,1917,1619,3536,54.21
Escherichia coli,2017,01,4013,2636,6649,60.35
Escherichia coli,2017,02,3269,2420,5689,57.46
Escherichia coli,2017,03,3577,2648,6225,57.46
Escherichia coli,2017,04,3368,2683,6051,55.66
Escherichia coli,2017,05,3463,2647,6110,56.68
Escherichia coli,2017,06,3207,2581,5788,55.41
Escherichia coli,2017,07,3374,2519,5893,57.25
Escherichia coli,2017,08,3442,2496,5938,57.97
Escherichia coli,2017,09,3116,2278,5394,57.77
Escherichia coli,2017,10,3183,2301,5484,58.04
Escherichia coli,2017,11,3045,2280,5325,57.18
Escherichia coli,2017,12,2904,2280,5184,56.02
Escherichia coli,2018,01,3733,2786,6519,57.26
Escherichia coli,2018,02,3189,2478,5667,56.27
Escherichia coli,2018,03,3473,2811,6284,55.27
Escherichia coli,2018,04,3146,2458,5604,56.14
Escherichia coli,2018,05,3187,2703,5890,54.11
Escherichia coli,2018,06,3176,2440,5616,56.55
Escherichia coli,2018,07,3360,2565,5925,56.71
Escherichia coli,2018,08,3093,2495,5588,55.35
Escherichia coli,2018,09,3108,2358,5466,56.86
Escherichia coli,2018,10,3000,2422,5422,55.33
Escherichia coli,2018,11,2992,2436,5428,55.12
Escherichia coli,2018,12,2832,2189,5021,56.4
Escherichia coli,2019,01,4234,3224,7458,56.77
Escherichia coli,2019,02,3487,2722,6209,56.16
Escherichia coli,2019,03,3763,2934,6697,56.19
Escherichia coli,2019,04,3531,2765,6296,56.08
Escherichia coli,2019,05,3820,3041,6861,55.68
Escherichia coli,2019,06,3314,2687,6001,55.22
Escherichia coli,2019,07,3415,2865,6280,54.38
Escherichia coli,2019,08,3297,2705,6002,54.93
Escherichia coli,2019,09,3163,2606,5769,54.83
Escherichia coli,2019,10,3299,2795,6094,54.14
Escherichia coli,2019,11,2849,2484,5333,53.42
Escherichia coli,2019,12,2581,2461,5042,51.19
Escherichia coli,2020,01,4621,3034,7655,60.37
Escherichia coli,2020,02,3737,2471,6208,60.2
Escherichia coli,2020,03,3470,2411,5881,59.0
Escherichia coli,2020,04,2710,2048,4758,56.96
Escherichia coli,2020,05,3261,2479,5740,56.81
Escherichia coli,2020,06,3373,2440,5813,58.03
Escherichia coli,2020,07,3467,2464,5931,58.46
Escherichia coli,2020,08,3711,2476,6187,59.98
Escherichia coli,2020,09,3610,2408,6018,59.99
Escherichia coli,2020,10,3650,2649,6299,57.95
Escherichia coli,2020,11,3543,2509,6052,58.54
Escherichia coli,2020,12,3330,2532,5862,56.81
Escherichia coli,2021,01,3749,2634,6383,58.73
Escherichia coli,2021,02,3354,2480,5834,57.49
Escherichia coli,2021,03,3717,2867,6584,56.46
Escherichia coli,2021,04,2933,2391,5324,55.09
Escherichia coli,2021,05,3110,2225,5335,58.29
Escherichia coli,2021,06,3144,2379,5523,56.93
Escherichia coli,2021,07,2589,2040,4629,55.93
Escherichia coli,2021,08,2620,1992,4612,56.81
Escherichia coli,2021,09,2741,2043,4784,57.3
Escherichia coli,2021,10,2675,2126,4801,55.72
Escherichia coli,2021,11,2614,2165,4779,54.7
Escherichia coli,2021,12,2524,2114,4638,54.42
Escherichia coli,2022,01,2876,2291,5167,55.66
Escherichia coli,2022,02,2350,2144,4494,52.29
Escherichia coli,2022,03,2490,2345,4835,51.5
Escherichia coli,2022,04,2418,2172,4590,52.68
Escherichia coli,2022,05,2460,2170,4630,53.13
Escherichia coli,2022,06,2318,2308,4626,50.11
Escherichia coli,2022,07,1529,1658,3187,47.98
Escherichia coli,2022,08,1637,1813,3450,47.45
Escherichia coli,2022,09,1653,1524,3177,52.03
Escherichia coli,2022,10,1614,1460,3074,52.5
Escherichia coli,2022,11,1564,1576,3140,49.81
Escherichia coli,2022,12,1601,1549,3150,50.83
Escherichia coli,2023,01,3434,2776,6210,55.3
Escherichia coli,2023,02,2952,2605,5557,53.12
Escherichia coli,2023,03,3272,2914,6186,52.89
Escherichia coli,2023,04,3101,2745,5846,53.04
Escherichia coli,2023,05,3246,2845,6091,53.29
Escherichia coli,2023,06,2919,2816,5735,50.9
Escherichia coli,2023,07,2814,2502,5316,52.93
Escherichia coli,2023,08,2882,2491,5373,53.64
Escherichia coli,2023,09,2733,2362,5095,53.64
Escherichia coli,2023,10,2786,2525,5311,52.46
Escherichia coli,2023,11,2638,2449,5087,51.86
Escherichia coli,2023,12,2484,2383,4867,51.04
Escherichia coli,2024,01,3275,2774,6049,54.14
Escherichia coli,2024,02,2903,2594,5497,52.81
Escherichia coli,2024,03,3049,2635,5684,53.64
Escherichia coli,2024,04,2889,2747,5636,51.26
Escherichia coli,2024,05,2905,2719,5624,51.65
Escherichia coli,2024,06,2733,2503,5236,52.2
Escherichia coli,2024,07,2682,2330,5012,53.51
Escherichia coli,2024,08,2591,2336,4927,52.59
Escherichia coli,2024,09,2529,2174,4703,53.77
Escherichia coli,2024,10,2623,2251,4874,53.82
Escherichia coli,2024,11,2400,2056,4456,53.86
Escherichia coli,2024,12,2184,2053,4237,51.55
Haemophilus influenzae,2015,01,6,61,67,8.96
Haemophilus influenzae,2015,02,10,67,77,12.99
Haemophilus influenzae,2015,03,9,70,79,11.39
Haemophilus influenzae,2015,04,6,53,59,10.17
Haemophilus influenzae,2015,05,8,36,44,18.18
Haemophilus influenzae,2015,06,3,27,30,10.0
Haemophilus influenzae,2015,07,8,29,37,21.62
Haemophilus influenzae,2015,08,2,32,34,5.88
Haemophilus influenzae,2015,09,4,39,43,9.3
Haemophilus influenzae,2015,10,6,52,58,10.34
Haemophilus influenzae,2015,11,3,44,47,6.38
Haemophilus influenzae,2015,12,7,47,54,12.96
Haemophilus influenzae,2016,01,11,92,103,10.68
Haemophilus influenzae,2016,02,21,145,166,12.65
Haemophilus influenzae,2016,03,11,173,184,5.98
Haemophilus influenzae,2016,04,9,106,115,7.83
Haemophilus influenzae,2016,05,2,67,69,2.9
Haemophilus influenzae,2016,06,7,75,82,8.54
Haemophilus influenzae,2016,07,6,85,91,6.59
Haemophilus influenzae,2016,08,5,79,84,5.95
Haemophilus influenzae,2016,09,10,60,70,14.29
Haemophilus influenzae,2016,10,10,89,99,10.1
Haemophilus influenzae,2016,11,8,60,68,11.76
Haemophilus influenzae,2016,12,4,89,93,4.3
Haemophilus influenzae,2017,01,10,173,183,5.46
Haemophilus influenzae,2017,02,18,175,193,9.33
Haemophilus influenzae,2017,03,10,193,203,4.93
Haemophilus influenzae,2017,04,12,138,150,8.0
Haemophilus influenzae,2017,05,9,112,121,7.44
Haemophilus influenzae,2017,06,11,124,135,8.15
Haemophilus influenzae,2017,07,11,138,149,7.38
Haemophilus influenzae,2017,08,8,126,134,5.97
Haemophilus influenzae,2017,09,11,173,184,5.98
Haemophilus influenzae,2017,10,11,137,148,7.43
Haemophilus influenzae,2017,11,10,88,98,10.2
Haemophilus influenzae,2017,12,10,142,152,6.58
Haemophilus influenzae,2018,01,5,200,205,2.44
Haemophilus influenzae,2018,02,15,246,261,5.75
Haemophilus influenzae,2018,03,18,256,274,6.57
Haemophilus influenzae,2018,04,8,166,174,4.6
Haemophilus influenzae,2018,05,11,111,122,9.02
Haemophilus influenzae,2018,06,6,121,127,4.72
Haemophilus influenzae,2018,07,9,122,131,6.87
Haemophilus influenzae,2018,08,9,150,159,5.66
Haemophilus influenzae,2018,09,16,145,161,9.94
Haemophilus influenzae,2018,10,13,133,146,8.9
Haemophilus influenzae,2018,11,11,123,134,8.21
Haemophilus influenzae,2018,12,6,115,121,4.96
Haemophilus influenzae,2019,01,18,164,182,9.89
Haemophilus influenzae,2019,02,12,167,179,6.7
Haemophilus influenzae,2019,03,17,184,201,8.46
Haemophilus influenzae,2019,04,10,148,158,6.33
Haemophilus influenzae,2019,05,10,114,124,8.06
Haemophilus influenzae,2019,06,6,105,111,5.41
Haemophilus influenzae,2019,07,4,108,112,3.57
Haemophilus influenzae,2019,08,6,106,112,5.36
Haemophilus influenzae,2019,09,9,132,141,6.38
Haemophilus influenzae,2019,10,7,132,139,5.04
Haemophilus influenzae,2019,11,8,128,136,5.88
Haemophilus influenzae,2019,12,10,147,157,6.37
Haemophilus influenzae,2020,01,10,214,224,4.46
Haemophilus influenzae,2020,02,4,149,153,2.61
Haemophilus influenzae,2020,03,1,87,88,1.14
Haemophilus influenzae,2020,04,3,52,55,5.45
Haemophilus influenzae,2020,05,3,23,26,11.54
Haemophilus influenzae,2020,06,1,34,35,2.86
Haemophilus influenzae,2020,07,1,36,37,2.7
Haemophilus influenzae,2020,08,4,38,42,9.52
Haemophilus influenzae,2020,09,3,43,46,6.52
Haemophilus influenzae,2020,10,2,29,31,6.45
Haemophilus influenzae,2020,11,3,56,59,5.08
Haemophilus influenzae,2020,12,1,37,38,2.63
Haemophilus influenzae,2021,01,1,47,48,2.08
Haemophilus influenzae,2021,02,0,45,45,0.0
Haemophilus influenzae,2021,03,1,45,46,2.17
Haemophilus influenzae,2021,04,1,37,38,2.63
Haemophilus influenzae,2021,05,0,22,22,0.0
Haemophilus influenzae,2021,06,0,9,9,0.0
Haemophilus influenzae,2021,07,3,14,17,17.65
Haemophilus influenzae,2021,08,2,4,6,33.33
Haemophilus influenzae,2021,09,0,7,7,0.0
Haemophilus influenzae,2021,10,0,8,8,0.0
Haemophilus influenzae,2021,11,1,10,11,9.09
Haemophilus influenzae,2021,12,0,9,9,0.0
Haemophilus influenzae,2022,01,1,13,14,7.14
Haemophilus influenzae,2022,02,1,7,8,12.5
Haemophilus influenzae,2022,03,0,12,12,0.0
Haemophilus influenzae,2022,04,1,9,10,10.0
Haemophilus influenzae,2022,05,5,9,14,35.71
Haemophilus influenzae,2022,06,1,16,17,5.88
Haemophilus influenzae,2022,07,1,13,14,7.14
Haemophilus influenzae,2022,08,0,13,13,0.0
Haemophilus influenzae,2022,09,1,21,22,4.55
Haemophilus influenzae,2022,10,0,37,37,0.0
Haemophilus influenzae,2022,11,4,36,40,10.0
Haemophilus influenzae,2022,12,1,39,40,2.5
Haemophilus influenzae,2023,01,2,100,102,1.96
Haemophilus influenzae,2023,02,4,115,119,3.36
Haemophilus influenzae,2023,03,5,122,127,3.94
Haemophilus influenzae,2023,04,4,86,90,4.44
Haemophilus influenzae,2023,05,2,72,74,2.7
Haemophilus influenzae,2023,06,1,60,61,1.64
Haemophilus influenzae,2023,07,2,42,44,4.55
Haemophilus influenzae,2023,08,1,49,50,2.0
Haemophilus influenzae,2023,09,2,73,75,2.67
Haemophilus influenzae,2023,10,1,74,75,1.33
Haemophilus influenzae,2023,11,4,72,76,5.26
Haemophilus influenzae,2023,12,3,106,109,2.75
Haemophilus influenzae,2024,01,2,137,139,1.44
Haemophilus influenzae,2024,02,8,139,147,5.44
Haemophilus influenzae,2024,03,2,136,138,1.45
Haemophilus influenzae,2024,04,4,111,115,3.48
Haemophilus influenzae,2024,05,4,85,89,4.49
Haemophilus influenzae,2024,06,2,51,53,3.77
Haemophilus influenzae,2024,07,2,59,61,3.28
Haemophilus influenzae,2024,08,1,80,81,1.23
Haemophilus influenzae,2024,09,5,85,90,5.56
Haemophilus influenzae,2024,10,4,100,104,3.85
Haemophilus influenzae,2024,11,2,65,67,2.99
Haemophilus influenzae,2024,12,6,58,64,9.38
Klebsiella pneumoniae ,2015,01,668,881,1549,43.12
Klebsiella pneumoniae ,2015,02,554,780,1334,41.53
Klebsiella pneumoniae ,2015,03,553,762,1315,42.05
Klebsiella pneumoniae ,2015,04,564,800,1364,41.35
Klebsiella pneumoniae ,2015,05,616,873,1489,41.37
Klebsiella pneumoniae ,2015,06,589,773,1362,43.25
Klebsiella pneumoniae ,2015,07,686,1026,1712,40.07
Klebsiella pneumoniae ,2015,08,668,965,1633,40.91
Klebsiella pneumoniae ,2015,09,722,843,1565,46.13
Klebsiella pneumoniae ,2015,10,679,858,1537,44.18
Klebsiella pneumoniae ,2015,11,608,726,1334,45.58
Klebsiella pneumoniae ,2015,12,716,811,1527,46.89
Klebsiella pneumoniae ,2016,01,1170,1377,2547,45.94
Klebsiella pneumoniae ,2016,02,983,1292,2275,43.21
Klebsiella pneumoniae ,2016,03,1091,1384,2475,44.08
Klebsiella pneumoniae ,2016,04,994,1379,2373,41.89
Klebsiella pneumoniae ,2016,05,991,1337,2328,42.57
Klebsiella pneumoniae ,2016,06,1028,1364,2392,42.98
Klebsiella pneumoniae ,2016,07,1065,1421,2486,42.84
Klebsiella pneumoniae ,2016,08,1036,1465,2501,41.42
Klebsiella pneumoniae ,2016,09,1054,1514,2568,41.04
Klebsiella pneumoniae ,2016,10,1209,1558,2767,43.69
Klebsiella pneumoniae ,2016,11,1159,1450,2609,44.42
Klebsiella pneumoniae ,2016,12,1153,1479,2632,43.81
Klebsiella pneumoniae ,2017,01,2159,2340,4499,47.99
Klebsiella pneumoniae ,2017,02,1802,2068,3870,46.56
Klebsiella pneumoniae ,2017,03,1952,2230,4182,46.68
Klebsiella pneumoniae ,2017,04,1819,2154,3973,45.78
Klebsiella pneumoniae ,2017,05,1865,2094,3959,47.11
Klebsiella pneumoniae ,2017,06,2021,2266,4287,47.14
Klebsiella pneumoniae ,2017,07,2138,2497,4635,46.13
Klebsiella pneumoniae ,2017,08,2186,2381,4567,47.87
Klebsiella pneumoniae ,2017,09,1975,2284,4259,46.37
Klebsiella pneumoniae ,2017,10,2101,2329,4430,47.43
Klebsiella pneumoniae ,2017,11,1800,2156,3956,45.5
Klebsiella pneumoniae ,2017,12,1842,2258,4100,44.93
Klebsiella pneumoniae ,2018,01,2220,2360,4580,48.47
Klebsiella pneumoniae ,2018,02,1832,1908,3740,48.98
Klebsiella pneumoniae ,2018,03,2013,2164,4177,48.19
Klebsiella pneumoniae ,2018,04,1791,2062,3853,46.48
Klebsiella pneumoniae ,2018,05,1890,2139,4029,46.91
Klebsiella pneumoniae ,2018,06,1857,2087,3944,47.08
Klebsiella pneumoniae ,2018,07,1996,2142,4138,48.24
Klebsiella pneumoniae ,2018,08,2057,2277,4334,47.46
Klebsiella pneumoniae ,2018,09,2040,2197,4237,48.15
Klebsiella pneumoniae ,2018,10,2098,2135,4233,49.56
Klebsiella pneumoniae ,2018,11,1841,2241,4082,45.1
Klebsiella pneumoniae ,2018,12,1746,2145,3891,44.87
Klebsiella pneumoniae ,2019,01,2784,2990,5774,48.22
Klebsiella pneumoniae ,2019,02,2232,2431,4663,47.87
Klebsiella pneumoniae ,2019,03,2347,2748,5095,46.06
Klebsiella pneumoniae ,2019,04,2224,2689,4913,45.27
Klebsiella pneumoniae ,2019,05,2240,2612,4852,46.17
Klebsiella pneumoniae ,2019,06,2080,2281,4361,47.7
Klebsiella pneumoniae ,2019,07,2134,2336,4470,47.74
Klebsiella pneumoniae ,2019,08,2197,2398,4595,47.81
Klebsiella pneumoniae ,2019,09,2131,2438,4569,46.64
Klebsiella pneumoniae ,2019,10,2181,2348,4529,48.16
Klebsiella pneumoniae ,2019,11,1838,2003,3841,47.85
Klebsiella pneumoniae ,2019,12,1742,1936,3678,47.36
